image,mask
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1h89h6xbnx08352k2790o9.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1h89h6xbnx08352k2790o9.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/ck2bxknhjvs1x0794iogrq49k.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/ck2bxknhjvs1x0794iogrq49k.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju85omszllp30850b6rm9mi3.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju85omszllp30850b6rm9mi3.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6z9a9kwsl007552s49rx6i.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6z9a9kwsl007552s49rx6i.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5x7iskmad90818frchyfwd.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5x7iskmad90818frchyfwd.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ctvqn25dy08186g442m1r.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ctvqn25dy08186g442m1r.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju32pzh9bpw10855q4vaxfhe.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju32pzh9bpw10855q4vaxfhe.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2s9g11pnra0993gn4eh793.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2s9g11pnra0993gn4eh793.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7ae7bq1f820987toc8si1d.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7ae7bq1f820987toc8si1d.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju35a77vdj4n08556jj2lgmc.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju35a77vdj4n08556jj2lgmc.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8ceacrsqkr0755hdz145es.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8ceacrsqkr0755hdz145es.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6vifjlv55z0987un6y4zdo.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6vifjlv55z0987un6y4zdo.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju843yjskhq30818qre4rwm2.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju843yjskhq30818qre4rwm2.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5cu8qkb84x08186jwo8yin.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5cu8qkb84x08186jwo8yin.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju0roawvklrq0799vmjorwfv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju0roawvklrq0799vmjorwfv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5ca9hcatkc0801jzwe7tfx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5ca9hcatkc0801jzwe7tfx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8c1a0ws7o208181c6lbsom.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8c1a0ws7o208181c6lbsom.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3wstckialg0871xs0vevsj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3wstckialg0871xs0vevsj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3xl264ingx0850rcf0rshj.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3xl264ingx0850rcf0rshj.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2rga4psq9n09881z519xx0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2rga4psq9n09881z519xx0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju17z0qongpa0993de4boim4.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju17z0qongpa0993de4boim4.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1hirfi7ekp0855q0vgm9qq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1hirfi7ekp0855q0vgm9qq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju40w3hbkwpn08015rbs3wko.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju40w3hbkwpn08015rbs3wko.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju30gxjq0djk0988jytm49rs.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju30gxjq0djk0988jytm49rs.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1b3zgj3d8e0801kpolea6c.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1b3zgj3d8e0801kpolea6c.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/ck2bxpfgxu2mk0748gsh7xelu.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/ck2bxpfgxu2mk0748gsh7xelu.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1ftaji6isw0855108yqcse.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1ftaji6isw0855108yqcse.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8b5p40r2c60987ofa0mu03.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8b5p40r2c60987ofa0mu03.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5wmvsdlx1j0871npgj8j4b.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5wmvsdlx1j0871npgj8j4b.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju88nroho44508500129f1nh.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju88nroho44508500129f1nh.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5uget8krjy0818kvywd0zu.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5uget8krjy0818kvywd0zu.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju3ul8dogf1z09872y2ecowp.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju3ul8dogf1z09872y2ecowp.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1ejj7dvqfa0835ra184v5m.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1ejj7dvqfa0835ra184v5m.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju439oazm2fu0871ma0vvrft.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju439oazm2fu0871ma0vvrft.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju35k2fr3vc50988c85qkrwg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju35k2fr3vc50988c85qkrwg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju35atpxdjot0855q46aqrd0.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju35atpxdjot0855q46aqrd0.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5hjxaae3i40850h5z2laf5.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5hjxaae3i40850h5z2laf5.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5vxuc5loxw0818u8xgf45p.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5vxuc5loxw0818u8xgf45p.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju34zivp3fq80988opxbaqyn.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju34zivp3fq80988opxbaqyn.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju15jr8jz8sb0855ukmkswkz.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju15jr8jz8sb0855ukmkswkz.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6us80mv1b50871ebyq2wxa.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6us80mv1b50871ebyq2wxa.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5buy2bal250818ipl6fqwv.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5buy2bal250818ipl6fqwv.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju42tauqlo5p08171l3cuo4b.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju42tauqlo5p08171l3cuo4b.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2txjfzv60w098839dcimys.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2txjfzv60w098839dcimys.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2urqpwvxw70835rvndvtsi.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2urqpwvxw70835rvndvtsi.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2s2527pfyr0993l3h1149a.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2s2527pfyr0993l3h1149a.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju34m7h536wq0988xz7gx79v.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju34m7h536wq0988xz7gx79v.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju40poe4kt9s0755f9cnm3h5.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju40poe4kt9s0755f9cnm3h5.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1dq3x1vgx109889c7wyirg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1dq3x1vgx109889c7wyirg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8ca4geseia0850i2ru11hw.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8ca4geseia0850i2ru11hw.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju1g20bdwq6u0835e16xugcd.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju1g20bdwq6u0835e16xugcd.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5xq3tdm9fn0987pbedxdg5.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5xq3tdm9fn0987pbedxdg5.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7d2q1k27nf08715zshsckt.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7d2q1k27nf08715zshsckt.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8aqq8uqmoq0987hphto9gg.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8aqq8uqmoq0987hphto9gg.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju15ptjtppz40988odsm9azx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju15ptjtppz40988odsm9azx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2pjb9v0ywn0878j5g5n69j.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2pjb9v0ywn0878j5g5n69j.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7aklv31h4309871m29l4e7.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7aklv31h4309871m29l4e7.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8djdqztu6408506pzhlo18.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8djdqztu6408506pzhlo18.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju2qu37qobl50993aw7ghcfq.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju2qu37qobl50993aw7ghcfq.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7deifq2fzn0755lc8idyh8.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7deifq2fzn0755lc8idyh8.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju7adqyj1jcx08712r1ro5gx.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju7adqyj1jcx08712r1ro5gx.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6w733bveoz0817e600tw72.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6w733bveoz0817e600tw72.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju5vi4nxlc530817uoqm2m7a.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju5vi4nxlc530817uoqm2m7a.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju8c2rqzs5t80850d0zky5dy.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju8c2rqzs5t80850d0zky5dy.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju6v5ilsv8hk0850rb5sgh6o.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju6v5ilsv8hk0850rb5sgh6o.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju32csyfblyh080170aa3x5p.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju32csyfblyh080170aa3x5p.jpg
/vinbrain/huyta/data/POLYPS/Kvasir-SEG/images/cju43eigtm6ev0801mv0m96t1.jpg,/vinbrain/huyta/data/POLYPS/Kvasir-SEG/masks/cju43eigtm6ev0801mv0m96t1.jpg
